0.162196,576.536523,0.106594,-2.255213,0.000000,0.000000
0.255787,576.536523,0.106594,-2.255213,0.000000,0.000000
0.357278,576.536523,0.106594,-2.255213,0.000000,0.000000
0.458768,576.536523,0.106594,-2.255213,0.000000,0.000000
0.558005,576.536523,0.106594,-2.255213,0.000000,0.000000
0.672469,576.536523,0.106594,-2.255213,0.000000,0.000000
0.760019,576.536523,0.106594,-2.255213,0.000000,0.000000
0.864137,576.536523,0.106594,-2.255213,0.000000,0.000000
0.967716,576.536523,0.106594,-2.255213,0.000000,0.000000
1.064663,576.536523,0.106594,-2.255213,0.000000,0.000000
1.164391,576.536523,0.106594,-2.255213,0.000000,0.000000
1.265380,576.536523,0.106594,-2.255213,0.000000,0.000000
1.368558,576.536523,0.106594,-2.255213,0.000000,0.000000
1.469538,576.536523,0.106594,-2.255213,0.000000,0.000000
1.584621,576.536523,0.106594,-2.255213,0.000000,0.000000
1.673038,576.536523,0.106594,-2.255213,0.000000,0.000000
1.777849,576.536523,0.106594,-2.255213,0.000000,0.000000
1.876602,576.536523,0.106594,-2.255213,0.000000,0.000000
1.978051,576.536523,0.106594,-2.255213,0.000000,0.000000
2.076911,576.536523,0.106594,-2.255213,0.000000,0.000000
2.186848,576.536523,0.106594,-2.255213,0.000000,0.000000
2.280837,576.536523,0.106594,-2.255213,0.000000,0.000000
2.384735,576.536523,0.106594,-2.255213,0.000000,0.000000
2.486974,576.536523,0.106594,-2.255213,0.000000,0.000000
2.621644,576.536523,0.106594,-2.255213,0.000000,0.000000
2.687276,576.536523,0.106594,-2.255213,0.000000,0.000000
2.823445,576.536523,0.106594,-2.255213,0.000000,0.000000
2.890110,576.536523,0.106594,-2.255213,0.000000,0.000000
2.989879,576.536523,0.106594,-2.255213,0.000000,0.000000
3.090533,576.536523,0.106594,-2.255213,0.000000,0.000000
3.191889,576.536523,0.106594,-2.255213,0.000000,0.000000
3.298755,576.536523,0.106594,-2.255213,0.000000,0.000000
3.395824,576.536523,0.106594,-2.255213,0.000000,0.000000
3.496356,576.536523,0.106594,-2.255213,0.000000,0.000000
3.601899,576.536523,0.106594,-2.255213,0.000000,0.000000
3.705711,576.536523,0.106594,-2.255213,0.000000,0.000000
3.804480,576.536523,0.106594,-2.255213,0.000000,0.000000
3.900980,576.536523,0.106594,-2.255213,0.000000,0.000000
4.005129,576.536523,0.106594,-2.255213,0.000000,0.000000
4.107883,576.536523,0.106594,-2.255213,0.000000,0.000000
4.205960,576.536523,0.106594,-2.255213,0.000000,0.000000
4.308199,576.536523,0.106594,-2.255213,0.000000,0.000000
4.410794,576.536523,0.106594,-2.255213,0.000000,0.000000
4.511310,576.536523,0.106594,-2.255213,0.000000,0.000000
4.615054,576.536523,0.106594,-2.255213,0.000000,0.000000
4.721570,576.536523,0.106594,-2.255213,0.000000,0.000000
4.822324,576.536523,0.106594,-2.255213,0.000000,0.000000
4.914072,576.536523,0.106594,-2.255213,0.000000,0.000000
5.015242,576.536523,0.106594,-2.255213,0.000000,0.000000
5.116183,576.536523,0.106594,-2.255213,0.000000,0.000000
5.218107,576.536523,0.106594,-2.255213,0.000000,0.000000
5.319637,576.536523,0.106594,-2.255213,0.000000,0.000000
5.419479,576.536523,0.106594,-2.255213,0.000000,0.000000
5.520944,576.536523,0.106594,-2.255213,0.000000,0.000000
5.624770,576.536523,0.106594,-2.255213,0.000000,0.000000
5.722082,576.536523,0.106594,-2.255213,0.000000,0.000000
5.830723,576.536523,0.106594,-2.255213,0.000000,0.000000
5.926117,576.536523,0.106594,-2.255213,0.000000,0.000000
6.026905,576.536523,0.106594,-2.255213,0.000000,0.000000
6.127579,576.536523,0.106594,-2.255213,0.000000,0.000000
6.233226,576.536523,0.106594,-2.255213,0.000000,0.000000
6.331562,576.536523,0.106594,-2.255213,0.000000,0.000000
6.430656,576.536523,0.106594,-2.255213,0.000000,0.000000
6.534426,576.536523,0.106594,-2.255213,0.000000,0.000000
6.644068,576.536523,0.106594,-2.255213,0.000000,0.000000
6.735796,576.536523,0.106594,-2.255213,0.000000,0.000000
6.841200,576.536523,0.106594,-2.255213,0.000000,0.000000
6.938944,576.536523,0.106594,-2.255213,0.000000,0.000000
7.038232,576.536523,0.106594,-2.255213,0.000000,0.000000
7.140449,576.536530,0.106602,-2.255213,0.000000,0.000000
7.243802,576.536530,0.106602,-2.255213,0.000000,0.000000
7.342885,576.536523,0.106594,-2.255213,0.000000,0.000000
7.443270,576.536530,0.106602,-2.255213,0.000000,0.000000
7.544408,576.536530,0.106602,-2.255213,0.000000,0.000000
7.650096,576.536530,0.106602,-2.255213,0.000000,0.000000
7.746475,576.536517,0.106586,-2.255213,0.000000,0.000000
7.856406,576.536517,0.106586,-2.255185,0.000000,0.000000
7.950657,576.536530,0.106602,-2.255185,0.000000,0.000000
8.052001,576.536523,0.106594,-2.255156,0.000000,0.000000
8.153531,576.536523,0.106594,-2.255213,0.000000,0.000000
8.254314,576.536523,0.106594,-2.255213,0.000000,0.000000
8.355799,576.536523,0.106594,-2.255213,0.000000,0.000000
8.455598,576.536523,0.106594,-2.255213,0.000000,0.000000
8.569782,576.536523,0.106594,-2.255213,0.000000,0.000000
8.658352,576.536523,0.106594,-2.255213,0.000000,0.000000
8.764930,576.536523,0.106594,-2.255213,0.000000,0.000000
8.860509,576.536523,0.106594,-2.255213,0.000000,0.000000
8.961430,576.536523,0.106594,-2.255213,0.000000,0.000000
9.062346,576.536523,0.106594,-2.255213,0.000000,0.000000
9.166275,576.536523,0.106594,-2.255213,0.000000,0.000000
9.265316,576.536523,0.106594,-2.255213,0.000000,0.000000
9.367864,576.536523,0.106594,-2.255213,0.000000,0.000000
9.473105,576.536523,0.106594,-2.255213,0.000000,0.000000
9.568270,576.536517,0.106586,-2.255213,0.000000,0.000000
9.669315,576.536555,0.106632,-2.255213,-0.002470,0.000000
9.773082,576.536530,0.106602,-2.255213,0.000000,0.000000
9.871955,576.536517,0.106586,-2.255213,0.000000,0.000000
9.975247,576.536536,0.106609,-2.255213,-0.002470,-0.007073
10.076103,576.536692,0.106801,-2.255241,0.000000,0.000000
10.176037,576.536586,0.106671,-2.255241,0.000000,0.000000
10.276897,576.536598,0.106686,-2.255241,0.000000,0.000000
10.378284,576.536586,0.106671,-2.255241,0.000000,0.000000
10.488281,576.536592,0.106678,-2.255241,0.000000,0.000000
10.582655,576.536586,0.106671,-2.255241,0.000000,0.000000
10.682262,576.536592,0.106678,-2.255241,0.000000,0.000000
10.783706,576.536592,0.106678,-2.255241,0.000000,0.000000
10.884371,576.536592,0.106678,-2.255241,0.000000,0.000000
10.986310,576.536592,0.106678,-2.255241,0.000000,0.000000
11.086301,576.536586,0.106671,-2.255241,0.000000,0.000000
11.187156,576.536586,0.106671,-2.255015,0.000000,0.007073
11.290750,576.536586,0.106671,-2.255015,0.000000,0.000000
11.389748,576.536586,0.106671,-2.254930,0.000000,0.000000
11.491074,576.536567,0.106648,-2.254534,0.000000,0.007073
11.596079,576.536505,0.106571,-2.253770,0.002470,0.021220
11.692366,576.536311,0.106333,-2.244773,0.002470,0.162687
11.808753,576.536059,0.106017,-2.225137,0.007409,0.233421
11.897073,576.535524,0.105319,-2.196872,0.012348,0.332448
11.997911,576.534632,0.104087,-2.160062,0.022227,0.410255
12.097920,576.532689,0.101179,-2.118527,0.049392,0.417328
12.203785,576.529376,0.095748,-2.077954,0.079028,0.403181
12.298440,576.524400,0.086794,-2.036816,0.123481,0.452695
12.410767,576.517942,0.073953,-1.985944,0.160526,0.580015
12.501430,576.510643,0.057393,-1.925566,0.202509,0.615382
12.603418,576.502864,0.036393,-1.864282,0.242023,0.615382
12.703210,576.495179,0.010966,-1.799490,0.291416,0.657822
12.807841,576.495179,0.010966,-1.735943,0.291416,0.643676
12.905766,576.484232,-0.054719,-1.663880,0.358095,0.792216
13.006492,576.480719,-0.092351,-1.574360,0.385261,1.068077
13.109427,576.480584,-0.130067,-1.453207,0.397609,1.308571
13.208452,576.485176,-0.168935,-1.316380,0.380322,1.435892
13.310036,576.495173,-0.207378,-1.176016,0.414897,1.400525
13.412827,576.510655,-0.244536,-1.041481,0.407488,1.294425
13.512836,576.531805,-0.280689,-0.919508,0.419836,1.181251
13.618446,576.557411,-0.314283,-0.811371,0.427245,1.011490
13.715397,576.586997,-0.345447,-0.714550,0.437123,0.947830
13.823015,576.619681,-0.373800,-0.618438,0.429715,1.011490
13.918453,576.655523,-0.399303,-0.508150,0.454411,1.195398
14.018498,576.694791,-0.421173,-0.387705,0.444532,1.181251
14.120620,576.736036,-0.438016,-0.270570,0.449472,1.167104
14.221907,576.778567,-0.449813,-0.154029,0.437123,1.124664
14.325945,576.821538,-0.456485,-0.042015,0.439593,1.103444
14.424398,576.864531,-0.458292,0.064283,0.437123,1.032710
14.540139,576.908034,-0.455492,0.166139,0.429715,1.039784
14.627652,576.949898,-0.448472,0.266751,0.454411,1.018564
14.726787,576.994056,-0.436405,0.365099,0.449472,0.940757
14.832176,577.037793,-0.419687,0.447121,0.501334,0.735629
14.932703,577.083506,-0.397767,0.519666,0.508742,0.686116
15.029204,577.129096,-0.371684,0.579025,0.545787,0.551722
15.131238,577.175878,-0.341099,0.634990,0.572953,0.572942
15.241351,577.222411,-0.306815,0.692935,0.602588,0.601235
15.333903,577.268172,-0.268820,0.756623,0.585301,0.700263
15.435819,577.312277,-0.227183,0.829253,0.632224,0.707336
15.539609,577.312277,-0.227183,0.829253,0.632224,0.707336
15.639209,577.397494,-0.134143,0.950009,0.649511,0.523429
15.738636,577.435832,-0.080531,0.950009,0.674207,0.523429
15.871576,577.475934,-0.024452,1.067710,0.703843,0.721483
15.947860,577.510140,0.037705,1.148063,0.740887,0.827583
16.043596,577.540341,0.104839,1.227709,0.733478,0.735629
16.143779,577.565929,0.176470,1.227709,0.765583,0.735629
16.251926,577.590792,0.246074,1.293548,0.745826,0.014147
16.350559,577.612396,0.321989,1.293576,0.812506,0.007073
16.459627,577.633592,0.396479,1.294057,0.790280,0.000000
16.556013,577.655707,0.474344,1.296688,0.802628,0.042440
16.655551,577.677046,0.550231,1.296688,0.787810,0.042440
16.757065,577.698858,0.627802,1.300140,0.802628,0.042440
16.859058,577.719984,0.703943,1.303847,0.800158,0.077807
16.966301,577.719984,0.703943,1.311542,0.800158,0.063660
17.068444,577.740373,0.780817,1.311542,0.777931,0.063660
17.166895,577.760564,0.856946,1.348437,0.797688,0.290008
17.266384,577.777683,0.932660,1.372656,0.765583,0.162687
17.370241,577.792739,1.007653,1.380154,0.780401,-0.007073
17.472237,577.807136,1.082252,1.380097,0.750766,0.000000
17.569094,577.821389,1.156084,1.380239,0.755705,0.000000
17.670693,577.835096,1.227144,1.381173,0.733478,0.014147
17.770955,577.835096,1.227144,1.381371,0.733478,0.007073
17.872804,577.863466,1.375116,1.381229,0.760644,0.000000
17.973914,577.877536,1.448450,1.381031,0.738417,0.000000
18.076542,577.877536,1.448450,1.376221,0.738417,-0.155614
18.174997,577.904794,1.586765,1.345523,0.691495,-0.466842
18.276546,577.920176,1.653888,1.291482,0.664329,-0.551722
18.381941,577.938731,1.718582,1.250174,0.713721,-0.247568
18.480224,577.961035,1.785745,1.247005,0.689025,0.148541
18.579752,577.983545,1.852819,1.274393,0.733478,0.381961
18.684541,578.004276,1.920701,1.324727,0.708782,0.572942
18.787764,578.022367,1.992730,1.384483,0.750766,0.671969
18.883073,578.035935,2.064711,1.452698,0.755705,0.608309
18.983989,578.044659,2.138235,1.507673,0.735948,0.502208
19.087539,578.049301,2.211673,1.547878,0.731009,0.360741
19.189018,578.050990,2.285357,1.574360,0.753235,0.169761
19.288034,578.050720,2.361135,1.583414,0.768053,0.021220
19.390843,578.049773,2.436126,1.584631,0.758174,-0.007073
